665310034514673686,182890528768000002,1,1586426787309
665310034514673686,329928420643307520,1,1586426770900
665310034514673686,226634277662490624,1,1586426863909
665310034514673686,468420859489681409,1,1586428291398
665310034514673686,341664179213565952,1,1586426471978
665310034514673686,219663786586537986,1,1586426716705
665310034514673686,163906051152805888,1,1586427665425
665310034514673686,481919452515139596,1,1586426498910
665310034514673686,425609688441159682,1,1586426237465
665310034514673686,330670952730066946,1,1586426335531
665310034514673686,312680806344818699,1,1586426459125
665310034514673686,182890528768000002,1,1586426787309
226634277662490624,182890528768000002,2,1586444960986
665310034514673686,165195486746116096,1,1586461630985
665310034514673686,468420859489681409,1,1586461630399
665310034514673686,329928420643307520,1,1586461692218
665310034514673686,534141528256544780,1,1586461628571
665310034514673686,341664179213565952,1,1586461632149
665310034514673686,481919452515139596,1,1586461659946
665310034514673686,149337600656670720,1,1586461626691
665310034514673686,286211697872470016,1,1586461817624
665310034514673686,312680806344818699,1,1586461631434
665310034514673686,164525273503498240,1,1586461800652
665310034514673686,182890528768000002,1,1586461855605
665310034514673686,165195486746116096,1,1586461630985
665310034514673686,468420859489681409,1,1586461630399
665310034514673686,329928420643307520,1,1586461692218
665310034514673686,534141528256544780,1,1586461628571
665310034514673686,341664179213565952,1,1586461632149
665310034514673686,481919452515139596,1,1586461659946
665310034514673686,149337600656670720,1,1586461626691
665310034514673686,286211697872470016,1,1586461817624
665310034514673686,312680806344818699,1,1586461631434
665310034514673686,164525273503498240,1,1586461800652
665310034514673686,182890528768000002,1,1586461855605
665310034514673686,329928420643307520,1,1586511134244
665310034514673686,254292897413726208,1,1586511449334
665310034514673686,146089176226463744,1,1586511543668
665310034514673686,534141528256544780,1,1586511134630
665310034514673686,163906051152805888,1,1586511608765
665310034514673686,425609688441159682,1,1586511143543
665310034514673686,330670952730066946,1,1586511438090
665310034514673686,286211697872470016,1,1586511542353
665310034514673686,203176347437236225,1,1586511277976
665310034514673686,182890528768000002,1,1586511145586
665310034514673686,312680806344818699,1,1586511587742
481919452515139596,558771826902302771,2,1586524710732
665310034514673686,165195486746116096,1,1586534493097
665310034514673686,329928420643307520,1,1586534490838
665310034514673686,341664179213565952,1,1586534499168
665310034514673686,481919452515139596,1,1586534515122
665310034514673686,571736846988607506,1,1586534519781
665310034514673686,425609688441159682,1,1586534490439
665310034514673686,203176347437236225,1,1586534488261
665310034514673686,558771826902302771,1,1586534491638
665310034514673686,439193926650298381,1,1586534519579
424759721518432256,272143648114606083,1,1586534822789
186652084433715200,272143648114606083,1,1586562030261
665310034514673686,629694133455290370,1,1586583037072
665310034514673686,341664179213565952,1,1586583086656
665310034514673686,186652084433715200,1,1586583090909
665310034514673686,534141528256544780,1,1586583091734
665310034514673686,571736846988607506,1,1586583078025
665310034514673686,149337600656670720,1,1586583039073
665310034514673686,253328384350748674,1,1586583069713
665310034514673686,439193926650298381,1,1586583083816
665310034514673686,329928420643307520,1,1586609520759
665310034514673686,468420859489681409,1,1586609903211
665310034514673686,254292897413726208,1,1586610250893
665310034514673686,196715167088771072,1,1586609677669
665310034514673686,425609688441159682,1,1586609523501
665310034514673686,149534494032920576,1,1586611690490
665310034514673686,330670952730066946,1,1586610455324
665310034514673686,558771826902302771,1,1586609523691
665310034514673686,203176347437236225,1,1586609640135
665310034514673686,164525273503498240,1,1586612005367
330670952730066946,203176347437236225,2,1586614605300
665310034514673686,329928420643307520,1,1586635791460
665310034514673686,468420859489681409,1,1586635962586
665310034514673686,272143648114606083,1,1586635928426
665310034514673686,629694133455290370,1,1586635788908
665310034514673686,196715167088771072,1,1586635926362
665310034514673686,571736846988607506,1,1586635793229
665310034514673686,149337600656670720,1,1586635786091
665310034514673686,558771826902302771,1,1586635789303
665310034514673686,439193926650298381,1,1586635908784
665310034514673686,312680806344818699,1,1586635845474
186652084433715200,272143648114606083,1,1586661985324
272143648114606083,186652084433715200,1,1586662050473
665310034514673686,411334197953691668,1,1586683331597
665310034514673686,329928420643307520,1,1586683282602
665310034514673686,226634277662490624,1,1586683425921
665310034514673686,329684916159643650,1,1586683443888
665310034514673686,341664179213565952,1,1586683195043
665310034514673686,534141528256544780,1,1586683198796
665310034514673686,163906051152805888,1,1586683374703
665310034514673686,193211020150308865,1,1586683389444
665310034514673686,481919452515139596,1,1586683214182
481919452515139596,534141528256544780,5,1586711629950
341664179213565952,534141528256544780,5,1586711939094
329928420643307520,341664179213565952,1,1586711976818
665310034514673686,165195486746116096,1,1586724892253
665310034514673686,411334197953691668,1,1586724959781
665310034514673686,679069910294331453,1,1586724927296
665310034514673686,468420859489681409,1,1586724942273
665310034514673686,341664179213565952,1,1586724888416
665310034514673686,534141528256544780,1,1586724893637
665310034514673686,330670952730066946,1,1586725124508
665310034514673686,558771826902302771,1,1586724894277
665310034514673686,439193926650298381,1,1586724989434
665310034514673686,203176347437236225,1,1586725007264
665310034514673686,312680806344818699,1,1586724891473
341664179213565952,254292897413726208,1,1586727334811
165195486746116096,254292897413726208,1,1586727435751
665310034514673686,226634277662490624,1,1586765048987
665310034514673686,254292897413726208,1,1586764439561
665310034514673686,163906051152805888,1,1586764559760
665310034514673686,219663786586537986,1,1586767867744
665310034514673686,193211020150308865,1,1586767755989
665310034514673686,571736846988607506,1,1586765013774
665310034514673686,425609688441159682,1,1586764259589
665310034514673686,456465826728378382,1,1586766742414
665310034514673686,286211697872470016,1,1586768555329
665310034514673686,312680806344818699,1,1586767973066
665310034514673686,165195486746116096,1,1586789052569
665310034514673686,272143648114606083,1,1586789126676
665310034514673686,642147170144878595,1,1586789056343
665310034514673686,196715167088771072,1,1586789051417
665310034514673686,341664179213565952,1,1586789052049
665310034514673686,425609688441159682,1,1586789051254
665310034514673686,558771826902302771,1,1586789055387
665310034514673686,164525273503498240,1,1586789051197
665310034514673686,182890528768000002,1,1586789111839
165195486746116096,272143648114606083,3,1586803582237
272143648114606083,165195486746116096,3,1586803630909
424759721518432256,165195486746116096,1,1586803653401
665310034514673686,165195486746116096,1,1586831595532
665310034514673686,272143648114606083,1,1586831573705
665310034514673686,341664179213565952,1,1586831577413
665310034514673686,196715167088771072,1,1586831597640
665310034514673686,186652084433715200,1,1586831822002
665310034514673686,481919452515139596,1,1586831748845
665310034514673686,149337600656670720,1,1586831844431
665310034514673686,439193926650298381,1,1586831923244
665310034514673686,164525273503498240,1,1586831567548
665310034514673686,329928420643307520,1,1586880368252
665310034514673686,468420859489681409,1,1586880371039
665310034514673686,254292897413726208,1,1586880370868
665310034514673686,425609688441159682,1,1586880368612
665310034514673686,286211697872470016,1,1586880368428
665310034514673686,203176347437236225,1,1586880370201
272143648114606083,582422787466067980,1,1586883925094
665310034514673686,679069910294331453,1,1586925257694
665310034514673686,272143648114606083,1,1586924322438
665310034514673686,534141528256544780,1,1586924085604
665310034514673686,341664179213565952,1,1586924091476
665310034514673686,629694133455290370,1,1586924127018
665310034514673686,481919452515139596,1,1586924164415
665310034514673686,571736846988607506,1,1586924862278
665310034514673686,149337600656670720,1,1586924295656
665310034514673686,456465826728378382,1,1586925121510
665310034514673686,439193926650298381,1,1586924135234
312680806344818699,196715167088771072,1,1586944868380
665310034514673686,329684916159643650,1,1586972143183
665310034514673686,226634277662490624,1,1586972143294
665310034514673686,642147170144878595,1,1586972137829
665310034514673686,196715167088771072,1,1586972132719
665310034514673686,312680806344818699,1,1586972136501
665310034514673686,182890528768000002,1,1586972136619
665310034514673686,165195486746116096,1,1586994180649
665310034514673686,155809631837487104,1,1586994178413
665310034514673686,468420859489681409,1,1586994218232
665310034514673686,329684916159643650,1,1586994508968
665310034514673686,307299124150272002,1,1586994236098
665310034514673686,196715167088771072,1,1586994136909
665310034514673686,439193926650298381,1,1586994225747
665310034514673686,312680806344818699,1,1586994223526
665310034514673686,226634277662490624,1,1586994156615
665310034514673686,272143648114606083,1,1586994153679
665310034514673686,341664179213565952,1,1586994155285
665310034514673686,149337600656670720,1,1586994134131
665310034514673686,456465826728378382,1,1586994280099
665310034514673686,203176347437236225,1,1586994235980
665310034514673686,164525273503498240,1,1586994489720
665310034514673686,472022116309663762,1,1587020992259
665310034514673686,534141528256544780,1,1587018048482
665310034514673686,196715167088771072,1,1587022780336
665310034514673686,571736846988607506,1,1587020568462
665310034514673686,425609688441159682,1,1587022759179
665310034514673686,411334197953691668,1,1587018147128
665310034514673686,226634277662490624,1,1587018467155
665310034514673686,272143648114606083,1,1587018583571
665310034514673686,219663786586537986,1,1587017823475
665310034514673686,629694133455290370,1,1587018112153
665310034514673686,193211020150308865,1,1587021279652
665310034514673686,456465826728378382,1,1587019312447
665310034514673686,203176347437236225,1,1587020293485
665310034514673686,182890528768000002,1,1587019054114
665310034514673686,468420859489681409,1,1587044163670
665310034514673686,329928420643307520,1,1587044178740
665310034514673686,254292897413726208,1,1587044175501
665310034514673686,341664179213565952,1,1587044165065
665310034514673686,534141528256544780,1,1587044172121
665310034514673686,629694133455290370,1,1587044206358
665310034514673686,481919452515139596,1,1587044234419
665310034514673686,425609688441159682,1,1587044162287
665310034514673686,330670952730066946,1,1587044202104
665310034514673686,558771826902302771,1,1587044161365
665310034514673686,203176347437236225,1,1587044214592
665310034514673686,155809631837487104,1,1587073389295
665310034514673686,468420859489681409,1,1587073348195
665310034514673686,329928420643307520,1,1587073529659
665310034514673686,534141528256544780,1,1587073779146
665310034514673686,571736846988607506,1,1587073791160
665310034514673686,439193926650298381,1,1587073975806
665310034514673686,312680806344818699,1,1587073878964
665310034514673686,411334197953691668,1,1587073350124
665310034514673686,272143648114606083,1,1587074148550
665310034514673686,363807922465275915,1,1587074159313
665310034514673686,642147170144878595,1,1587073782724
665310034514673686,511321478223101953,1,1587073908729
665310034514673686,341664179213565952,1,1587073349066
665310034514673686,481919452515139596,1,1587073401696
665310034514673686,149337600656670720,1,1587073348650
665310034514673686,456465826728378382,1,1587074010999
665310034514673686,164525273503498240,1,1587073392319
481919452515139596,164525273503498240,1,1587074723649
481919452515139596,149337600656670720,1,1587074851508
481919452515139596,468420859489681409,1,1587074863995
481919452515139596,272143648114606083,1,1587074874730
665310034514673686,155809631837487104,1,1587123873918
665310034514673686,468420859489681409,1,1587123448378
665310034514673686,329928420643307520,1,1587123595289
665310034514673686,226634277662490624,1,1587123716160
665310034514673686,272143648114606083,1,1587124459362
665310034514673686,196715167088771072,1,1587123453846
665310034514673686,163906051152805888,1,1587124092428
665310034514673686,193211020150308865,1,1587124224617
665310034514673686,425609688441159682,1,1587123448624
665310034514673686,149534494032920576,1,1587123490115
665310034514673686,312680806344818699,1,1587123654116
665310034514673686,165195486746116096,1,1587172580455
665310034514673686,155809631837487104,1,1587172637131
665310034514673686,329684916159643650,1,1587171082378
665310034514673686,468420859489681409,1,1587171085606
665310034514673686,307299124150272002,1,1587172724808
665310034514673686,534141528256544780,1,1587171083270
665310034514673686,196715167088771072,1,1587171115933
665310034514673686,188956164950720512,1,1587172873024
665310034514673686,439193926650298381,1,1587171111428
665310034514673686,312680806344818699,1,1587171093114
665310034514673686,411334197953691668,1,1587172630033
665310034514673686,363807922465275915,1,1587171128576
665310034514673686,272143648114606083,1,1587171566329
665310034514673686,629694133455290370,1,1587171910102
665310034514673686,193211020150308865,1,1587173007714
665310034514673686,149337600656670720,1,1587171777325
665310034514673686,164525273503498240,1,1587171082608
665310034514673686,182890528768000002,1,1587171110198
665310034514673686,329684916159643650,1,1587196435445
665310034514673686,329928420643307520,1,1587196977003
665310034514673686,472022116309663762,1,1587194711718
665310034514673686,307299124150272002,1,1587200004472
665310034514673686,254292897413726208,1,1587195917291
665310034514673686,534141528256544780,1,1587193847049
665310034514673686,186652084433715200,1,1587200477259
665310034514673686,571736846988607506,1,1587196386012
665310034514673686,425609688441159682,1,1587196987757
665310034514673686,286211697872470016,1,1587196140429
665310034514673686,411334197953691668,1,1587193906419
665310034514673686,226634277662490624,1,1587198955405
665310034514673686,456465826728378382,1,1587194924738
665310034514673686,330670952730066946,1,1587199553683
665310034514673686,203176347437236225,1,1587196798952
665310034514673686,182890528768000002,1,1587194221589
665310034514673686,165195486746116096,1,1587222278732
665310034514673686,468420859489681409,1,1587222185473
665310034514673686,407241255228276746,1,1587222227008
665310034514673686,196715167088771072,1,1587222329133
665310034514673686,425609688441159682,1,1587222187396
665310034514673686,149337600656670720,1,1587222192097
665310034514673686,149534494032920576,1,1587222201986
665310034514673686,175072641919614976,1,1587222210328
665310034514673686,286211697872470016,1,1587222210165
665310034514673686,558771826902302771,1,1587222181590
665310034514673686,439193926650298381,1,1587222480690
665310034514673686,312680806344818699,1,1587222276990
665310034514673686,165195486746116096,1,1587252028985
665310034514673686,468420859489681409,1,1587252022814
665310034514673686,329928420643307520,1,1587252027258
665310034514673686,534141528256544780,1,1587252093879
665310034514673686,196715167088771072,1,1587252116891
665310034514673686,188956164950720512,1,1587252177180
665310034514673686,293898694930202624,1,1587252266343
665310034514673686,341664179213565952,1,1587252584244
665310034514673686,149337600656670720,1,1587252025186
665310034514673686,558771826902302771,1,1587252031580
665310034514673686,164525273503498240,1,1587252018760
665310034514673686,182890528768000002,1,1587252083216
534141528256544780,411334197953691668,1,1587252653907
665310034514673686,329928420643307520,1,1587291919713
665310034514673686,329684916159643650,1,1587292829351
665310034514673686,468420859489681409,1,1587296968291
665310034514673686,307299124150272002,1,1587292149313
665310034514673686,196715167088771072,1,1587295213419
665310034514673686,425609688441159682,1,1587291901178
665310034514673686,149534494032920576,1,1587297241169
665310034514673686,312680806344818699,1,1587297767805
665310034514673686,411334197953691668,1,1587291913889
665310034514673686,226634277662490624,1,1587296517428
665310034514673686,293898694930202624,1,1587292599114
665310034514673686,163906051152805888,1,1587295301529
665310034514673686,330670952730066946,1,1587292189744
665310034514673686,203176347437236225,1,1587294261366
164525273503498240,272143648114606083,15,1587335520659
665310034514673686,544699187061719040,1,1587362475744
665310034514673686,307299124150272002,1,1587363807601
665310034514673686,254292897413726208,1,1587362822509
665310034514673686,534141528256544780,1,1587362368556
665310034514673686,571736846988607506,1,1587364143224
665310034514673686,439193926650298381,1,1587363345183
665310034514673686,411334197953691668,1,1587362518316
665310034514673686,272143648114606083,1,1587364084045
665310034514673686,341664179213565952,1,1587362401321
665310034514673686,293898694930202624,1,1587362475392
665310034514673686,149337600656670720,1,1587364410717
665310034514673686,456465826728378382,1,1587363307329
665310034514673686,203176347437236225,1,1587364131163
665310034514673686,182890528768000002,1,1587365598913
665310034514673686,165195486746116096,1,1587396586837
665310034514673686,329928420643307520,1,1587396716238
665310034514673686,534141528256544780,1,1587396550878
665310034514673686,196715167088771072,1,1587396588909
665310034514673686,425609688441159682,1,1587396540625
665310034514673686,149534494032920576,1,1587396634504
665310034514673686,558771826902302771,1,1587396542788
665310034514673686,439193926650298381,1,1587396546798
665310034514673686,411334197953691668,1,1587396539367
665310034514673686,272143648114606083,1,1587396545011
665310034514673686,341664179213565952,1,1587396542738
665310034514673686,424759721518432256,1,1587396613936
665310034514673686,149337600656670720,1,1587396544758
665310034514673686,164525273503498240,1,1587396536955
665310034514673686,182890528768000002,1,1587396666402
665310034514673686,165195486746116096,1,1587435456597
665310034514673686,329684916159643650,1,1587438326250
665310034514673686,307299124150272002,1,1587436429835
665310034514673686,148552084533280773,1,1587438252554
665310034514673686,196715167088771072,1,1587435471626
665310034514673686,534141528256544780,1,1587435768424
665310034514673686,571736846988607506,1,1587437550787
665310034514673686,439193926650298381,1,1587435729719
665310034514673686,272143648114606083,1,1587435532349
665310034514673686,642147170144878595,1,1587435681222
665310034514673686,341664179213565952,1,1587435604952
665310034514673686,219663786586537986,1,1587438030178
665310034514673686,629694133455290370,1,1587438455293
665310034514673686,193211020150308865,1,1587435723305
665310034514673686,149337600656670720,1,1587436133209
665310034514673686,456465826728378382,1,1587435676982
665310034514673686,203176347437236225,1,1587435466101
665310034514673686,164525273503498240,1,1587435453039
665310034514673686,155809631837487104,1,1587471326570
665310034514673686,468420859489681409,1,1587470658415
665310034514673686,329928420643307520,1,1587471489549
665310034514673686,254292897413726208,1,1587471840175
665310034514673686,286938402526461962,1,1587471353905
665310034514673686,196715167088771072,1,1587470830285
665310034514673686,534141528256544780,1,1587472302965
665310034514673686,425609688441159682,1,1587470669821
665310034514673686,168951344260972544,1,1587470658443
665310034514673686,286211697872470016,1,1587472911973
665310034514673686,312680806344818699,1,1587471862951
665310034514673686,226634277662490624,1,1587470662748
665310034514673686,163906051152805888,1,1587470874733
665310034514673686,293898694930202624,1,1587472232996
665310034514673686,330670952730066946,1,1587470729609
341664179213565952,164525273503498240,1,1587488412578
341664179213565952,329928420643307520,1,1587488418718
424759721518432256,272143648114606083,1,1587506340129
665310034514673686,165195486746116096,1,1587506312556
665310034514673686,468420859489681409,1,1587506046717
665310034514673686,243578401082966016,1,1587506240311
665310034514673686,329928420643307520,1,1587506320670
665310034514673686,534141528256544780,1,1587506038460
665310034514673686,196715167088771072,1,1587506153448
665310034514673686,149534494032920576,1,1587506031468
665310034514673686,411334197953691668,1,1587506386880
665310034514673686,226634277662490624,1,1587506024782
665310034514673686,272143648114606083,1,1587506186497
665310034514673686,341664179213565952,1,1587506020636
665310034514673686,424759721518432256,1,1587506261175
665310034514673686,149337600656670720,1,1587506370486
665310034514673686,456465826728378382,1,1587506243226
665310034514673686,330670952730066946,1,1587506334650
665310034514673686,164525273503498240,1,1587506014785
164525273503498240,272143648114606083,4,1587506792028
665310034514673686,329684916159643650,1,1587538772179
665310034514673686,329928420643307520,1,1587541935519
665310034514673686,254292897413726208,1,1587539450394
665310034514673686,534141528256544780,1,1587538750566
665310034514673686,571736846988607506,1,1587538922431
665310034514673686,425609688441159682,1,1587540641183
665310034514673686,168951344260972544,1,1587539068416
665310034514673686,226634277662490624,1,1587540069613
665310034514673686,206460399770402816,1,1587540988301
665310034514673686,200020504248188928,1,1587539413257
665310034514673686,293898694930202624,1,1587538745222
665310034514673686,193211020150308865,1,1587538928916
665310034514673686,456465826728378382,1,1587540086061
665310034514673686,203176347437236225,1,1587539056471
665310034514673686,182890528768000002,1,1587540096135
665310034514673686,165195486746116096,1,1587570920608
665310034514673686,468420859489681409,1,1587570918499
665310034514673686,254292897413726208,1,1587571042537
665310034514673686,196715167088771072,1,1587570926545
665310034514673686,425609688441159682,1,1587570917809
665310034514673686,149534494032920576,1,1587570950553
665310034514673686,558771826902302771,1,1587570919908
665310034514673686,312680806344818699,1,1587571030221
665310034514673686,272143648114606083,1,1587570950570
665310034514673686,341664179213565952,1,1587570925106
665310034514673686,149337600656670720,1,1587570917456
665310034514673686,164525273503498240,1,1587570917133
665310034514673686,182890528768000002,1,1587571086293
665310034514673686,165195486746116096,1,1587597013625
665310034514673686,468420859489681409,1,1587596990840
665310034514673686,329928420643307520,1,1587597002753
665310034514673686,272143648114606083,1,1587597036823
665310034514673686,534141528256544780,1,1587596990701
665310034514673686,341664179213565952,1,1587596999058
665310034514673686,196715167088771072,1,1587597000000
665310034514673686,424759721518432256,1,1587597102155
665310034514673686,571736846988607506,1,1587597126935
665310034514673686,164525273503498240,1,1587596989722
665310034514673686,329928420643307520,1,1587629987489
665310034514673686,254292897413726208,1,1587626929304
665310034514673686,534141528256544780,1,1587626773938
665310034514673686,571736846988607506,1,1587627839825
665310034514673686,286211697872470016,1,1587628325002
665310034514673686,69979252740599808,1,1587629770992
665310034514673686,168951344260972544,1,1587630099658
665310034514673686,312680806344818699,1,1587630995283
665310034514673686,411334197953691668,1,1587627176291
665310034514673686,226634277662490624,1,1587626847734
665310034514673686,293898694930202624,1,1587626780233
665310034514673686,629694133455290370,1,1587627604245
665310034514673686,330670952730066946,1,1587627185622
665310034514673686,456465826728378382,1,1587627949150
665310034514673686,203176347437236225,1,1587629180987
665310034514673686,329928420643307520,1,1587653123157
665310034514673686,254292897413726208,1,1587652982731
665310034514673686,196715167088771072,1,1587652949913
665310034514673686,534141528256544780,1,1587652990944
665310034514673686,425609688441159682,1,1587652946788
665310034514673686,149534494032920576,1,1587652964143
665310034514673686,286211697872470016,1,1587653083714
665310034514673686,226634277662490624,1,1587653055154
665310034514673686,272143648114606083,1,1587652989340
665310034514673686,341664179213565952,1,1587652952667
665310034514673686,424759721518432256,1,1587653007233
665310034514673686,163906051152805888,1,1587653156922
665310034514673686,203176347437236225,1,1587652982447
665310034514673686,164525273503498240,1,1587652946457
665310034514673686,182890528768000002,1,1587652948428
665310034514673686,165195486746116096,1,1587681888905
665310034514673686,155809631837487104,1,1587683961696
665310034514673686,468420859489681409,1,1587681322447
665310034514673686,329928420643307520,1,1587681328128
665310034514673686,243578401082966016,1,1587682150901
665310034514673686,148552084533280773,1,1587684444338
665310034514673686,534141528256544780,1,1587681574705
665310034514673686,196715167088771072,1,1587682154256
665310034514673686,571736846988607506,1,1587682505182
665310034514673686,149534494032920576,1,1587682381989
665310034514673686,69979252740599808,1,1587684266027
665310034514673686,558771826902302771,1,1587681562939
665310034514673686,312680806344818699,1,1587682818403
665310034514673686,533009808501112881,1,1587681347716
665310034514673686,226634277662490624,1,1587682074853
665310034514673686,272913189442813952,1,1587682084263
665310034514673686,272143648114606083,1,1587681359416
665310034514673686,341664179213565952,1,1587681332696
665310034514673686,424759721518432256,1,1587681398118
665310034514673686,293898694930202624,1,1587683097541
665310034514673686,193211020150308865,1,1587682282440
665310034514673686,149337600656670720,1,1587681330515
665310034514673686,456465826728378382,1,1587681385285
665310034514673686,164525273503498240,1,1587681318764
424759721518432256,272143648114606083,3,1587732226581
665310034514673686,155809631837487104,1,1587729564733
665310034514673686,329928420643307520,1,1587722175205
665310034514673686,468420859489681409,1,1587728260807
665310034514673686,472022116309663762,1,1587722862672
665310034514673686,254292897413726208,1,1587722205433
665310034514673686,196715167088771072,1,1587724237180
665310034514673686,149534494032920576,1,1587729529645
665310034514673686,286211697872470016,1,1587722558394
665310034514673686,168951344260972544,1,1587728985425
665310034514673686,69979252740599808,1,1587729535003
665310034514673686,411334197953691668,1,1587722202185
665310034514673686,226634277662490624,1,1587722917308
665310034514673686,272143648114606083,1,1587729812709
665310034514673686,293898694930202624,1,1587722594640
665310034514673686,163906051152805888,1,1587729473355
665310034514673686,424759721518432256,1,1587730140473
665310034514673686,193211020150308865,1,1587722598613
665310034514673686,216072176149725194,1,1587722934045
665310034514673686,330670952730066946,1,1587722486482
665310034514673686,203176347437236225,1,1587732373098
665310034514673686,182890528768000002,1,1587722276644
665310034514673686,165195486746116096,1,1587753390780
665310034514673686,329928420643307520,1,1587753389670
665310034514673686,468420859489681409,1,1587753398678
665310034514673686,243578401082966016,1,1587753418069
665310034514673686,329684916159643650,1,1587754143826
665310034514673686,254292897413726208,1,1587753390507
665310034514673686,155716748585205760,1,1587753395856
665310034514673686,534141528256544780,1,1587753371028
665310034514673686,196715167088771072,1,1587753413197
665310034514673686,149534494032920576,1,1587753368525
665310034514673686,558771826902302771,1,1587753395844
665310034514673686,226634277662490624,1,1587754252888
665310034514673686,272143648114606083,1,1587753412150
665310034514673686,511321478223101953,1,1587754883997
665310034514673686,341664179213565952,1,1587753370333
665310034514673686,163906051152805888,1,1587754598379
665310034514673686,216072176149725194,1,1587753390751
665310034514673686,149337600656670720,1,1587753368165
665310034514673686,456465826728378382,1,1587753517307
665310034514673686,330670952730066946,1,1587753835198
665310034514673686,448210429119037450,1,1587753383987
665310034514673686,164525273503498240,1,1587753374747
665310034514673686,182890528768000002,1,1587753375889
665310034514673686,243578401082966016,1,1587793166111
665310034514673686,177617565487595521,1,1587793047358
665310034514673686,534141528256544780,1,1587790380655
665310034514673686,188956164950720512,1,1587791651906
